Publisher ID,Publisher Name,Keyword ID,Keyword,Match Type,Campaign,Keyword Group,Category,Bid Strategy,Keyword Type,Status,Search Engine Bid,Clicks,Click Charges,Avg. Cost per Click,Impressions,Engine Click Thru %,Avg. Pos.,Trans. Conv. %,Total Cost/ Trans.,Amount,Total Cost,Total Volume of Bookings
K1122,Overture - US,4.3E+16,agadir,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,12.00,5.03,0.42,268.00,0.04,1.95,0.00,0.00,0.00,5.03,0.00
K1122,Overture - US,4.3E+16,nouakchott,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,14.00,6.13,0.44,968.00,0.01,1.57,0.00,0.00,0.00,6.13,0.00
K1122,Overture - US,4.3E+16,rabat,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,12.00,6.51,0.54,323.00,0.04,3.09,0.00,0.00,0.00,6.51,0.00
K1122,Overture - US,4.3E+16,conakry,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,13.00,7.10,0.55,249.00,0.05,2.79,0.00,0.00,0.00,7.10,0.00
K1122,Overture - US,4.3E+16,dakar,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,24.00,14.64,0.61,565.00,0.04,0.90,0.00,0.00,0.00,14.64,0.00
K1122,Overture - US,4.3E+16,abidjan,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,29.00,15.79,0.54,530.00,0.05,1.29,0.00,0.00,0.00,15.79,0.00
K1122,Overture - US,4.3E+16,marrakech,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,41.00,28.61,0.70,956.00,0.04,1.42,0.00,0.00,0.00,28.61,0.00
K1122,Overture - US,4.3E+16,split,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,49.00,38.65,0.79,860.00,0.06,1.51,0.00,0.00,0.00,38.65,0.00
K1122,Overture - US,4.3E+16,warsow,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,50.00,39.25,0.79,1718.00,0.03,1.10,0.00,0.00,0.00,39.25,0.00
K1122,Overture - US,4.3E+16,damascus,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,82.00,39.69,0.48,1279.00,0.06,1.09,0.00,0.00,0.00,39.69,0.00
K1122,Overture - US,4.3E+16,sofia,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,76.00,43.46,0.57,1796.00,0.04,1.35,0.00,0.00,0.00,43.46,0.00
K1122,Overture - US,4.3E+16,belgrade,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,76.00,47.20,0.62,1538.00,0.05,0.90,0.00,0.00,0.00,47.20,0.00
K1122,Overture - US,4.3E+16,kiev,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,96.00,65.34,0.68,1860.00,0.05,0.96,0.00,0.00,0.00,65.34,0.00
K1122,Overture - US,4.3E+16,nairobi,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,106.00,67.15,0.63,2702.00,0.04,0.97,0.00,0.00,0.00,67.15,0.00
K1122,Overture - US,4.3E+16,tel aviv,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,137.00,103.90,0.76,5483.00,0.03,1.46,0.00,0.00,0.00,103.90,0.00
K1122,Overture - US,4.3E+16,moscow,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,149.00,112.26,0.75,6042.00,0.02,1.14,0.00,0.00,0.00,112.26,0.00
K1122,Overture - US,4.3E+16,johannesburg,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,177.00,114.75,0.65,6395.00,0.03,0.93,0.00,0.00,0.00,114.75,0.00
K1122,Overture - US,4.3E+16,prague,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,180.00,129.72,0.72,4750.00,0.04,1.06,0.00,0.00,0.00,129.72,0.00
K1122,Overture - US,4.3E+16,dubai,Standard,Unassigned,Unassigned,regional,Position 5-10 Bid Strategy,Unassigned,Paused,11.25,399.00,273.84,0.69,8507.00,0.05,1.32,0.00,0.00,0.00,273.84,0.00
K2615,Yahoo - US,4.3E+16,italy airfare,Advanced,Western Europe Destinations,Italy,uncategorized,,Unassigned,Live,11.25,4.00,15.71,3.93,45.00,0.09,2.27,0.00,0.00,0.00,15.71,0.00
K435,Google - US,4.3E+16,airfrance deals,Broad,Air France Branded,Air France Brand,uncategorized,Position 1 -2 Target,Unassigned,Live,12.43,5.00,4.79,0.96,57.00,0.09,1.02,0.00,0.00,0.00,4.79,0.00
K435,Google - US,4.3E+16,delhi cheap ticket,Broad,Google_Yearlong 2006,Google|Delhi,delhi,Position 5-10 Bid Strategy,Unassigned,Paused,12.50,1.00,3.11,3.11,19.00,0.05,1.05,0.00,0.00,0.00,3.11,0.00
K435,Google - US,4.3E+16,britain airfare,Broad,Google_Yearlong 2006,Google|Britain,britain,Position 5-10 Bid Strategy,Unassigned,Paused,12.50,1.00,3.58,3.58,1.00,1.00,1.00,0.00,0.00,0.00,3.58,0.00
K435,Google - US,4.3E+16,delhi cheap flight,Broad,Google_Yearlong 2006,Google|Delhi,delhi,Position 5-10 Bid Strategy,Unassigned,Paused,12.50,2.00,6.08,3.04,17.00,0.12,1.04,0.00,0.00,0.00,6.08,0.00
K435,Google - US,4.3E+16,uk cheap flight,Broad,Google_Yearlong 2006,Google|UK,uncategorized,Position 5-10 Bid Strategy,Unassigned,Paused,12.50,4.00,14.19,3.55,56.00,0.07,1.27,0.00,0.00,0.00,14.19,0.00
K435,Google - US,4.3E+16,delhi cheap flights,Broad,Google_Yearlong 2006,Google|Delhi,uncategorized,Position 5-10 Bid Strategy,Unassigned,Paused,12.50,5.00,14.99,3.00,162.00,0.03,1.04,0.00,0.00,0.00,14.99,0.00
K435,Google - US,4.3E+16,luxury airfare,Broad,Business Class,Luxury Flight,uncategorized,Position 2-5 Bid Strategy,Unassigned,Live,13.75,1.00,1.61,1.61,7.00,0.14,1.00,0.00,0.00,0.00,1.61,0.00
K435,Google - US,4.3E+16,business flights,Broad,Business Class,Business Class - Generic,uncategorized,Position 2-5 Bid Strategy,Unassigned,Live,13.75,1.00,2.30,2.30,19.00,0.05,1.05,0.00,0.00,0.00,2.30,0.00
K435,Google - US,4.3E+16,business class fare,Broad,Business Class,Business Class - Generic,uncategorized,Position 2-5 Bid Strategy,Unassigned,Live,13.75,1.00,5.90,5.90,33.00,0.03,2.81,0.00,0.00,0.00,5.90,0.00
K435,Google - US,4.3E+16,luxury air travel,Broad,Business Class,Luxury Flight,uncategorized,Position 2-5 Bid Strategy,Unassigned,Live,13.75,1.00,7.06,7.06,19.00,0.05,1.00,0.00,0.00,0.00,7.06,0.00
K435,Google - US,4.3E+16,luxury airline,Broad,Business Class,Luxury Flight,uncategorized,Position 2-5 Bid Strategy,Unassigned,Live,13.75,8.00,24.59,3.07,278.00,0.03,1.22,0.00,0.00,0.00,24.59,0.00
K435,Google - US,4.3E+16,business class flight,Broad,Business Class,Business Class - Generic,uncategorized,Position 2-5 Bid Strategy,Unassigned,Live,13.75,5.00,27.98,5.60,152.00,0.03,1.72,0.00,0.00,0.00,27.98,0.00
K435,Google - US,4.3E+16,luxury flights,Broad,Business Class,Luxury Flight,uncategorized,Position 2-5 Bid Strategy,Unassigned,Live,13.75,23.00,67.97,2.96,597.00,0.04,1.54,0.00,0.00,0.00,67.97,0.00
K435,Google - US,4.3E+16,business class ticket,Broad,Business Class,Business Class - Generic,uncategorized,Position 2-5 Bid Strategy,Unassigned,Live,13.75,19.00,83.06,4.37,474.00,0.04,2.69,0.00,0.00,0.00,83.06,0.00
K435,Google - US,4.3E+16,luxury airlines,Broad,Business Class,Luxury Flight,uncategorized,Position 2-5 Bid Strategy,Unassigned,Live,13.75,23.00,91.97,4.00,1781.00,0.01,1.79,0.00,0.00,0.00,91.97,0.00
K435,Google - US,4.3E+16,business class travel,Broad,Business Class,Business Class - Generic,uncategorized,Position 2-5 Bid Strategy,Unassigned,Live,13.75,20.00,113.23,5.66,647.00,0.03,2.59,0.00,0.00,0.00,113.23,0.00
K435,Google - US,4.3E+16,business class flights,Broad,Business Class,Business Class - Generic,uncategorized,Position 2-5 Bid Strategy,Unassigned,Live,13.75,23.00,126.96,5.52,821.00,0.03,3.00,0.00,0.00,0.00,126.96,0.00
K435,Google - US,4.3E+16,air france ca,Broad,Air France Branded,Air France Website,uncategorized,,Unassigned,Live,15.00,1.00,1.55,1.55,43.00,0.02,1.00,0.00,0.00,0.00,1.55,0.00
K435,Google - US,4.3E+16,air france flights to nice,Broad,French Destinations,Nice Branded,uncategorized,Position 2-5 Bid Strategy,Unassigned,Live,15.00,2.00,2.53,1.26,2.00,1.00,1.00,0.00,0.00,0.00,2.53,0.00
K435,Google - US,4.3E+16,air france cheap tickets paris,Broad,Paris & France Terms,Paris Branded,uncategorized,Position 2-5 Bid Strategy,Unassigned,Live,15.00,2.00,4.09,2.04,2.00,1.00,1.00,0.00,0.00,0.00,4.09,0.00
K435,Google - US,4.3E+16,air france deals to paris,Broad,Paris & France Terms,Paris Branded,uncategorized,Position 2-5 Bid Strategy,Unassigned,Live,15.00,2.00,4.64,2.32,4.00,0.50,1.00,0.00,0.00,0.00,4.64,0.00
K435,Google - US,4.3E+16,air france fares paris,Broad,Paris & France Terms,Paris Branded,uncategorized,Position 2-5 Bid Strategy,Unassigned,Live,15.00,3.00,6.72,2.24,11.00,0.27,1.18,0.00,0.00,0.00,6.72,0.00
K435,Google - US,4.3E+16,air france tickets nice,Broad,French Destinations,Nice Branded,uncategorized,Position 2-5 Bid Strategy,Unassigned,Live,15.00,6.00,9.23,1.54,5.00,1.20,1.00,0.00,0.00,0.00,9.23,0.00
K435,Google - US,4.3E+16,air france spain,Broad,Air France Branded,Air France Website,uncategorized,,Unassigned,Live,15.00,10.00,10.69,1.07,132.00,0.08,1.05,0.00,0.00,0.00,10.69,0.00
K435,Google - US,4.3E+16,air france ticket paris,Broad,Paris & France Terms,Paris Branded,uncategorized,Position 2-5 Bid Strategy,Unassigned,Live,15.00,8.00,12.80,1.60,42.00,0.19,1.00,0.00,0.00,0.00,12.80,0.00
K435,Google - US,4.3E+16,air france flight to paris,Broad,Paris & France Terms,Paris Branded,uncategorized,Position 2-5 Bid Strategy,Unassigned,Live,15.00,7.00,14.09,2.01,28.00,0.25,1.00,0.00,0.00,0.00,14.09,0.00
K435,Google - US,4.3E+16,air france flights to paris,Broad,Paris & France Terms,Paris Branded,uncategorized,Position 2-5 Bid Strategy,Unassigned,Live,15.00,8.00,17.49,2.19,20.00,0.40,1.20,0.00,0.00,0.00,17.49,0.00
K435,Google - US,4.3E+16,air france paris flights,Broad,Paris & France Terms,Paris Branded,uncategorized,Position 2-5 Bid Strategy,Unassigned,Live,15.00,16.00,18.43,1.15,85.00,0.19,1.12,0.00,0.00,0.00,18.43,0.00
K435,Google - US,4.3E+16,air france fare paris,Broad,Paris & France Terms,Paris Branded,uncategorized,Position 2-5 Bid Strategy,Unassigned,Live,15.00,8.00,20.63,2.58,36.00,0.22,1.00,0.00,0.00,0.00,20.63,0.00
K435,Google - US,4.3E+16,air france paris flight,Broad,Paris & France Terms,Paris Branded,uncategorized,Position 2-5 Bid Strategy,Unassigned,Live,15.00,19.00,22.21,1.17,101.00,0.19,1.05,0.00,0.00,0.00,22.21,0.00
K435,Google - US,4.3E+16,air france discount ticket,Broad,Paris & France Terms,France Branded,uncategorized,Pos 3-6,Unassigned,Unavailable,15.00,19.00,47.70,2.51,146.00,0.13,1.03,0.00,0.00,0.00,47.70,0.00
K435,Google - US,4.3E+16,air france fr,Broad,Air France Branded,Air France Website,uncategorized,,Unassigned,Live,15.00,99.00,135.85,1.37,901.00,0.11,1.00,0.00,0.00,0.00,135.85,0.00
K435,Google - US,4.3E+16,air france espace affaires,Broad,Business Class,Business Class - Branded,uncategorized,Position 2-5 Bid Strategy,Unassigned,Live,20.00,1.00,0.05,0.05,8.00,0.13,1.00,0.00,0.00,0.00,0.05,0.00
K435,Google - US,4.3E+16,air france luxury,Broad,Business Class,Luxury - Branded,uncategorized,Position 2-5 Bid Strategy,Unassigned,Live,20.00,1.00,0.06,0.06,5.00,0.20,2.20,0.00,0.00,0.00,0.06,0.00
K435,Google - US,4.3E+16,air france business class,Broad,Business Class,Business Class - Branded,uncategorized,Position 2-5 Bid Strategy,Unassigned,Live,20.00,27.00,67.25,2.49,171.00,0.16,1.17,0.00,0.00,0.00,67.25,0.00
K435,Google - US,4.3E+16,air france,Broad,Geo Targeted New York,Air France Brand,uncategorized,,Unassigned,Live,26.25,14.00,17.06,1.22,134.00,0.10,1.22,0.00,0.00,0.00,17.06,0.00
K1175,Google - Global,4.3E+16,cont:air france global campaign::lyon,N/A,Air France Global Campaign,Lyon,uncategorized,,Unassigned,Unavailable,7.50,1.00,0.26,0.26,82.00,0.01,3.74,0.00,0.00,0.00,0.26,0.00
K1175,Google - Global,4.3E+16,cont:air france global campaign::bordeaux,N/A,Air France Global Campaign,Bordeaux,uncategorized,,Unassigned,Unavailable,7.50,1.00,0.28,0.28,188.00,0.01,4.34,0.00,0.00,0.00,0.28,0.00
K1175,Google - Global,4.3E+16,cont:air france global campaign::nice,N/A,Air France Global Campaign,Nice,uncategorized,,Unassigned,Unavailable,7.50,2.00,0.58,0.29,5166.00,0.00,2.18,0.00,0.00,0.00,0.58,0.00
K1175,Google - Global,4.3E+16,cont:air france global campaign::paris,N/A,Air France Global Campaign,Paris,uncategorized,,Unassigned,Unavailable,7.50,5.00,1.94,0.39,2680.00,0.00,5.56,0.00,0.00,0.00,1.94,0.00
K1175,Google - Global,4.3E+16,cont:air france global campaign::air france website,N/A,Air France Global Campaign,Air France Website,uncategorized,,Unassigned,Unavailable,7.50,10.00,2.38,0.24,864.00,0.01,4.53,0.00,0.00,0.00,2.38,0.00
K1175,Google - Global,4.3E+16,cont:air france global campaign::air france,N/A,Air France Global Campaign,Air France,uncategorized,,Unassigned,Unavailable,7.50,7.00,2.59,0.37,6226.00,0.00,3.31,0.00,0.00,0.00,2.59,0.00
K1175,Google - Global,4.3E+16,flight to nice,Broad,Air France Global Campaign,Nice,nice,Position 1- 3,Unassigned,Unavailable,7.50,18.00,51.05,2.84,771.00,0.02,1.91,0.00,0.00,0.00,51.05,0.00
K435,Google - US,4.3E+16,cont:google_yearlong 2006::google|britain,N/A,Google_Yearlong 2006,Google|Britain,uncategorized,,Unassigned,Unavailable,7.50,1.00,0.19,0.19,154.00,0.01,3.80,0.00,0.00,0.00,0.19,0.00
K435,Google - US,4.3E+16,cont:google_yearlong 2006::google|milan,N/A,Google_Yearlong 2006,Google|Milan,uncategorized,,Unassigned,Unavailable,7.50,1.00,0.24,0.24,1669.00,0.00,2.85,0.00,0.00,0.00,0.24,0.00
K435,Google - US,4.3E+16,cont:google_yearlong 2006::google|johannesburg,N/A,Google_Yearlong 2006,Google|johannesburg,uncategorized,,Unassigned,Unavailable,7.50,1.00,0.24,0.24,138.00,0.01,2.17,0.00,0.00,0.00,0.24,0.00
K435,Google - US,4.3E+16,cont:google_yearlong 2006::google|switzerland,N/A,Google_Yearlong 2006,Google|Switzerland,uncategorized,,Unassigned,Unavailable,7.50,1.00,0.33,0.33,2316.00,0.00,4.54,0.00,0.00,0.00,0.33,0.00
K435,Google - US,4.3E+16,cont:google_yearlong 2006::google|germany,N/A,Google_Yearlong 2006,Google|Germany,uncategorized,,Unassigned,Unavailable,7.50,2.00,0.58,0.29,2013.00,0.00,4.12,0.00,0.00,0.00,0.58,0.00
K435,Google - US,4.3E+16,cont:google_yearlong 2006::google|agadir,N/A,Google_Yearlong 2006,Google|agadir,uncategorized,,Unassigned,Unavailable,7.50,2.00,0.65,0.33,144.00,0.01,2.81,0.00,0.00,0.00,0.65,0.00
K435,Google - US,4.3E+16,cont:google_yearlong 2006::google|sofia,N/A,Google_Yearlong 2006,Google|sofia,uncategorized,,Unassigned,Unavailable,7.50,2.00,0.78,0.39,86.00,0.02,2.61,0.00,0.00,0.00,0.78,0.00
K435,Google - US,4.3E+16,cont:google_yearlong 2006::google|england,N/A,Google_Yearlong 2006,Google|England,uncategorized,,Unassigned,Unavailable,7.50,2.00,0.80,0.40,112.00,0.02,4.39,0.00,0.00,0.00,0.80,0.00
K435,Google - US,4.3E+16,cont:google_yearlong 2006::google|munich,N/A,Google_Yearlong 2006,Google|Munich,uncategorized,,Unassigned,Unavailable,7.50,2.00,0.80,0.40,344.00,0.01,4.74,0.00,0.00,0.00,0.80,0.00
K435,Google - US,4.3E+16,cont:google_yearlong 2006::google|rome,N/A,Google_Yearlong 2006,Google|Rome,uncategorized,,Unassigned,Unavailable,7.50,3.00,0.87,0.29,389.00,0.01,3.50,0.00,0.00,0.00,0.87,0.00
K435,Google - US,4.3E+16,cont:google_yearlong 2006::google|frankfurt,N/A,Google_Yearlong 2006,Google|Frankfurt,uncategorized,,Unassigned,Unavailable,7.50,5.00,1.28,0.26,691.00,0.01,4.07,0.00,0.00,0.00,1.28,0.00
K435,Google - US,4.3E+16,cont:google_yearlong 2006::google|madrid,N/A,Google_Yearlong 2006,Google|Madrid,uncategorized,,Unassigned,Unavailable,7.50,8.00,1.65,0.21,794.00,0.01,3.04,0.00,0.00,0.00,1.65,0.00
K435,Google - US,4.3E+16,cont:google_yearlong 2006::google|athens,N/A,Google_Yearlong 2006,Google|Athens,uncategorized,,Unassigned,Unavailable,7.50,7.00,2.17,0.31,585.00,0.01,3.56,0.00,0.00,0.00,2.17,0.00
K435,Google - US,4.3E+16,cont:google_yearlong 2006::google|kiev,N/A,Google_Yearlong 2006,Google|kiev,uncategorized,,Unassigned,Unavailable,7.50,1.00,2.34,2.34,88.00,0.01,2.35,0.00,0.00,0.00,2.34,0.00
K435,Google - US,4.3E+16,cont:google_yearlong 2006::google|international flights,N/A,Google_Yearlong 2006,Google|International Flights,uncategorized,,Unassigned,Unavailable,7.50,12.00,3.79,0.32,831.00,0.01,3.68,0.00,0.00,0.00,3.79,0.00
K435,Google - US,4.3E+16,cont:google_yearlong 2006::google|marrakech,N/A,Google_Yearlong 2006,Google|marrakech,uncategorized,,Unassigned,Unavailable,7.50,1.00,4.63,4.63,19.00,0.05,1.53,0.00,0.00,0.00,4.63,0.00
K435,Google - US,4.3E+16,cont:google_yearlong 2006::google|italy,N/A,Google_Yearlong 2006,Google|Italy,uncategorized,,Unassigned,Unavailable,7.50,13.00,4.69,0.36,11166.00,0.00,2.11,0.00,0.00,0.00,4.69,0.00
K435,Google - US,4.3E+16,cont:google_yearlong 2006::google|spain,N/A,Google_Yearlong 2006,Google|Spain,uncategorized,,Unassigned,Unavailable,7.50,18.00,4.70,0.26,1979.00,0.01,4.69,0.00,0.00,0.00,4.70,0.00
K435,Google - US,4.3E+16,cont:google_yearlong 2006::google|barcelona,N/A,Google_Yearlong 2006,Google|Barcelona,uncategorized,,Unassigned,Unavailable,7.50,18.00,5.06,0.28,44745.00,0.00,1.61,0.00,0.00,0.00,5.06,0.00
K435,Google - US,4.3E+16,cont:google_yearlong 2006::google|nairobi,N/A,Google_Yearlong 2006,Google|nairobi,uncategorized,,Unassigned,Unavailable,7.50,4.00,5.31,1.33,449.00,0.01,2.16,0.00,0.00,0.00,5.31,0.00
K435,Google - US,4.3E+16,cont:google_yearlong 2006::google|international airfare,N/A,Google_Yearlong 2006,Google|International Airfare,uncategorized,,Unassigned,Unavailable,7.50,34.00,5.66,0.17,115052.00,0.00,1.86,0.00,0.00,0.00,5.66,0.00
K435,Google - US,4.3E+16,cont:google_yearlong 2006::google|istanbul,N/A,Google_Yearlong 2006,Google|Istanbul,uncategorized,,Unassigned,Unavailable,7.50,32.00,6.86,0.21,26344.00,0.00,1.31,0.00,0.00,0.00,6.86,0.00
K435,Google - US,4.3E+16,cont:google_yearlong 2006::google|cairo,N/A,Google_Yearlong 2006,Google|cairo,uncategorized,,Unassigned,Unavailable,7.50,9.00,7.66,0.85,293.00,0.03,3.37,0.00,0.00,0.00,7.66,0.00
K435,Google - US,4.3E+16,cont:google_yearlong 2006::google|flights relaunch,N/A,Google_Yearlong 2006,Google|Flights Relaunch,uncategorized,,Unassigned,Unavailable,7.50,28.00,8.79,0.31,7590.00,0.00,2.68,0.00,0.00,0.00,8.79,0.00
K435,Google - US,4.3E+16,cont:google_yearlong 2006::google|casablanca,N/A,Google_Yearlong 2006,Google|casablanca,uncategorized,,Unassigned,Unavailable,7.50,3.00,8.86,2.95,718.00,0.00,2.46,0.00,0.00,0.00,8.86,0.00
K435,Google - US,4.3E+16,cont:google_yearlong 2006::google|moscow,N/A,Google_Yearlong 2006,Google|moscow,uncategorized,,Unassigned,Unavailable,7.50,3.00,9.11,3.04,351.00,0.01,2.04,0.00,0.00,0.00,9.11,0.00
K435,Google - US,4.3E+16,cont:google_yearlong 2006::google|stuttgart,N/A,Google_Yearlong 2006,Google|Stuttgart,uncategorized,,Unassigned,Unavailable,7.50,2.00,10.20,5.10,850.00,0.00,2.02,0.00,0.00,0.00,10.20,0.00
K435,Google - US,4.3E+16,cont:google_yearlong 2006::google|turkey,N/A,Google_Yearlong 2006,Google|Turkey,uncategorized,,Unassigned,Unavailable,7.50,53.00,13.05,0.25,63555.00,0.00,2.35,0.00,0.00,0.00,13.05,0.00
K435,Google - US,4.3E+16,cont:google_yearlong 2006::google|belgrade,N/A,Google_Yearlong 2006,Google|belgrade,uncategorized,,Unassigned,Unavailable,7.50,5.00,13.60,2.72,207.00,0.02,2.48,0.00,0.00,0.00,13.60,0.00
K435,Google - US,4.3E+16,cont:google_yearlong 2006::google|cologne,N/A,Google_Yearlong 2006,Google|Cologne,uncategorized,,Unassigned,Unavailable,7.50,5.00,14.40,2.88,2384.00,0.00,1.84,0.00,0.00,0.00,14.40,0.00
K435,Google - US,4.3E+16,cont:google_yearlong 2006::google|hamburg,N/A,Google_Yearlong 2006,Google|Hamburg,uncategorized,,Unassigned,Unavailable,7.50,3.00,19.07,6.36,1712.00,0.00,1.88,0.00,0.00,0.00,19.07,0.00
K435,Google - US,4.3E+16,cont:google_yearlong 2006::google|prague,N/A,Google_Yearlong 2006,Google|prague,uncategorized,,Unassigned,Unavailable,7.50,8.00,23.66,2.96,694.00,0.01,2.77,0.00,0.00,0.00,23.66,0.00
K435,Google - US,4.3E+16,discount airfares - exact,Broad,Google_Yearlong 2006,Google|Discount Airfare,discountairfare,Position 5-10 Bid Strategy,Unassigned,Paused,7.50,5.00,26.64,5.33,93.00,0.05,1.73,0.00,0.00,0.00,26.64,0.00
K435,Google - US,4.3E+16,cont:google_yearlong 2006::google|tel aviv,N/A,Google_Yearlong 2006,Google|tel aviv,uncategorized,,Unassigned,Unavailable,7.50,25.00,27.14,1.09,4688.00,0.01,1.98,0.00,0.00,0.00,27.14,0.00
K435,Google - US,4.3E+16,cont:google_yearlong 2006::google|berlin,N/A,Google_Yearlong 2006,Google|Berlin,uncategorized,,Unassigned,Unavailable,7.50,10.00,30.46,3.05,10592.00,0.00,1.41,0.00,0.00,0.00,30.46,0.00
K435,Google - US,4.3E+16,flight - exact,Broad,Google_Yearlong 2006,Google|Flights Relaunch,uncategorized,Position 5-10 Bid Strategy,Unassigned,Unavailable,7.50,20.00,31.46,1.57,737.00,0.03,3.46,0.00,0.00,0.00,31.46,0.00
K435,Google - US,4.3E+16,cont:google_yearlong 2006::google|discount airfare,N/A,Google_Yearlong 2006,Google|Discount Airfare,uncategorized,,Unassigned,Unavailable,7.50,135.00,36.82,0.27,157286.00,0.00,2.04,0.00,0.00,0.00,36.82,0.00
K435,Google - US,4.3E+16,discount airfare - exact,Broad,Google_Yearlong 2006,Google|Discount Airfare,discountairfare,Position 5-10 Bid Strategy,Unassigned,Paused,7.50,8.00,46.61,5.83,3896.00,0.00,2.74,0.00,0.00,0.00,46.61,0.00
K435,Google - US,4.3E+16,cont:google_yearlong 2006::google|dubai,N/A,Google_Yearlong 2006,Google|dubai,uncategorized,,Unassigned,Unavailable,7.50,44.00,67.38,1.53,920.00,0.05,2.61,0.00,0.00,0.00,67.38,0.00
K435,Google - US,4.3E+16,cont:google_yearlong 2006::google|delhi,N/A,Google_Yearlong 2006,Google|Delhi,uncategorized,,Unassigned,Unavailable,7.50,48.00,90.01,1.88,24600.00,0.00,1.28,0.00,0.00,0.00,90.01,0.00
K435,Google - US,4.3E+16,cont:google_yearlong 2006::google|international general,N/A,Google_Yearlong 2006,Google|International General,uncategorized,,Unassigned,Unavailable,7.50,420.00,94.54,0.23,59749.00,0.01,2.63,0.00,0.00,0.00,94.54,0.00
K435,Google - US,4.3E+16,cont:google_yearlong 2006::google|greece,N/A,Google_Yearlong 2006,Google|Greece,uncategorized,,Unassigned,Unavailable,7.50,33.00,131.34,3.98,27161.00,0.00,1.14,0.00,0.00,0.00,131.34,0.00
